Geneid	SRR11357514
gene:ECOLIN_04825	36
gene:ECOLIN_04830	15
gene:ECOLIN_04835	54
gene:ECOLIN_04840	76
gene:ECOLIN_04845	79
gene:ECOLIN_04850	790
gene:ECOLIN_04855	1296
gene:ECOLIN_04860	1000
gene:ECOLIN_04865	1144
gene:ECOLIN_04870	1344
gene:ECOLIN_04875	336
gene:ECOLIN_04880	550
gene:ECOLIN_04885	270
gene:ECOLIN_04890	1831
gene:ECOLIN_04895	1971
gene:ECOLIN_04900	289
gene:ECOLIN_04905	69563
gene:ECOLIN_04910	422
gene:ECOLIN_04915	147
gene:ECOLIN_04920	719
gene:ECOLIN_04925	184
gene:ECOLIN_04930	1039
gene:ECOLIN_04935	878
gene:ECOLIN_04940	144
gene:ECOLIN_04945	850
gene:ECOLIN_04950	1124
gene:ECOLIN_04955	902
gene:ECOLIN_04960	75
gene:ECOLIN_04965	312
gene:ECOLIN_04970	2052
gene:ECOLIN_04975	4
gene:ECOLIN_04980	12
gene:ECOLIN_04985	37
gene:ECOLIN_04990	32
gene:ECOLIN_04995	29
gene:ECOLIN_05000	11
gene:ECOLIN_05005	54
gene:ECOLIN_05010	117
gene:ECOLIN_05015	71
gene:ECOLIN_05020	143
gene:ECOLIN_05025	9
gene:ECOLIN_05030	158
gene:ECOLIN_05035	199
gene:ECOLIN_05040	102
gene:ECOLIN_05050	89
gene:ECOLIN_05055	135
gene:ECOLIN_05060	23
gene:ECOLIN_05065	71
gene:ECOLIN_05070	61
gene:ECOLIN_05075	391
gene:ECOLIN_05080	1698
gene:ECOLIN_05090	667
gene:ECOLIN_05095	1489
gene:ECOLIN_05100	0
gene:ECOLIN_05105	1
gene:ECOLIN_05110	1
gene:ECOLIN_05115	5
gene:ECOLIN_05120	6
gene:ECOLIN_05125	12
gene:ECOLIN_05130	2
gene:ECOLIN_05135	43
gene:ECOLIN_05140	133
gene:ECOLIN_05145	759
gene:ECOLIN_05150	24
gene:ECOLIN_05155	380
gene:ECOLIN_05165	4487
gene:ECOLIN_05170	3177
gene:ECOLIN_05180	73
gene:ECOLIN_05185	83
gene:ECOLIN_05190	96
gene:ECOLIN_05195	109
gene:ECOLIN_05200	254
gene:ECOLIN_05210	265
gene:ECOLIN_05215	115
gene:ECOLIN_05220	87
gene:ECOLIN_05225	27
gene:ECOLIN_05230	21
gene:ECOLIN_05235	23
gene:ECOLIN_05240	623
gene:ECOLIN_05245	220
gene:ECOLIN_05255	17
gene:ECOLIN_05260	67
gene:ECOLIN_05265	40
gene:ECOLIN_05270	6
gene:ECOLIN_05275	5
gene:ECOLIN_05280	19
gene:ECOLIN_05285	72
gene:ECOLIN_05290	953
gene:ECOLIN_05295	582
gene:ECOLIN_05300	328
gene:ECOLIN_05305	732
gene:ECOLIN_05310	403
gene:ECOLIN_05315	1085
gene:ECOLIN_05320	496
gene:ECOLIN_05325	269
gene:ECOLIN_05330	1233
gene:ECOLIN_05335	293
gene:ECOLIN_05340	2565
gene:ECOLIN_05345	589
gene:ECOLIN_05350	493
gene:ECOLIN_05355	484
gene:ECOLIN_05360	594
gene:ECOLIN_05365	755
gene:ECOLIN_05370	2020
gene:ECOLIN_05375	1821
gene:ECOLIN_05380	384
gene:ECOLIN_05390	10
gene:ECOLIN_05405	3
gene:ECOLIN_05410	75
gene:ECOLIN_05415	31
gene:ECOLIN_05420	78
gene:ECOLIN_05425	48
gene:ECOLIN_05430	24
gene:ECOLIN_05435	282
gene:ECOLIN_05445	40
gene:ECOLIN_05455	17
gene:ECOLIN_05465	16493
gene:ECOLIN_05475	247
gene:ECOLIN_05480	112
gene:ECOLIN_05490	543
gene:ECOLIN_05500	8391
gene:ECOLIN_05505	1878
gene:ECOLIN_05510	2781
gene:ECOLIN_05515	620
gene:ECOLIN_05520	38
gene:ECOLIN_05525	2
gene:ECOLIN_05530	25
gene:ECOLIN_05535	4
gene:ECOLIN_05540	58
gene:ECOLIN_05545	77
gene:ECOLIN_05550	87
gene:ECOLIN_05555	3421
gene:ECOLIN_05560	151
gene:ECOLIN_05565	209
gene:ECOLIN_05570	649
gene:ECOLIN_05575	254
gene:ECOLIN_05580	315
gene:ECOLIN_05585	600
gene:ECOLIN_05590	846
gene:ECOLIN_05595	1350
gene:ECOLIN_05600	970
gene:ECOLIN_05605	23125
gene:ECOLIN_05610	5710
gene:ECOLIN_05615	10215
gene:ECOLIN_05620	70591
gene:ECOLIN_05625	70956
gene:ECOLIN_05630	173
gene:ECOLIN_05635	95
gene:ECOLIN_05640	150
gene:ECOLIN_05650	156
gene:ECOLIN_05655	171
gene:ECOLIN_05660	233
gene:ECOLIN_05670	1312
gene:ECOLIN_05675	3847
gene:ECOLIN_05680	2303
gene:ECOLIN_05685	448
gene:ECOLIN_05690	1827
gene:ECOLIN_05695	741
gene:ECOLIN_05700	58
gene:ECOLIN_05705	17
gene:ECOLIN_05710	20
gene:ECOLIN_05715	377
gene:ECOLIN_05720	103
gene:ECOLIN_05725	0
gene:ECOLIN_05735	7
gene:ECOLIN_05745	0
gene:ECOLIN_05750	1
gene:ECOLIN_05755	1
gene:ECOLIN_05760	0
gene:ECOLIN_05765	0
gene:ECOLIN_05770	2
gene:ECOLIN_05775	10
gene:ECOLIN_05780	92
gene:ECOLIN_05790	21
gene:ECOLIN_05795	1
gene:ECOLIN_05800	0
gene:ECOLIN_05805	4
gene:ECOLIN_05810	11
gene:ECOLIN_05815	1
gene:ECOLIN_05820	43
gene:ECOLIN_05825	43
gene:ECOLIN_05835	2
gene:ECOLIN_05845	33
gene:ECOLIN_05850	8
gene:ECOLIN_05855	8
gene:ECOLIN_05860	2
gene:ECOLIN_05870	30
gene:ECOLIN_05875	579
gene:ECOLIN_05880	729
gene:ECOLIN_05885	307
gene:ECOLIN_05890	463
gene:ECOLIN_05895	220
gene:ECOLIN_05900	258
gene:ECOLIN_05905	600
gene:ECOLIN_05910	176
gene:ECOLIN_05915	194
gene:ECOLIN_05920	75
gene:ECOLIN_05925	107
gene:ECOLIN_05930	311
gene:ECOLIN_05935	377
gene:ECOLIN_05940	234
gene:ECOLIN_05945	3015
gene:ECOLIN_05950	3405
gene:ECOLIN_05955	93
gene:ECOLIN_05960	122
gene:ECOLIN_05965	114
gene:ECOLIN_05970	399
gene:ECOLIN_05975	218
gene:ECOLIN_05980	247
gene:ECOLIN_05985	61
gene:ECOLIN_06000	1305
gene:ECOLIN_06005	853
gene:ECOLIN_06010	183
gene:ECOLIN_06015	1736
gene:ECOLIN_06020	961
gene:ECOLIN_06025	1813
gene:ECOLIN_06030	934
gene:ECOLIN_06035	545
gene:ECOLIN_06040	558
gene:ECOLIN_06050	324
gene:ECOLIN_06055	406
gene:ECOLIN_06060	447
gene:ECOLIN_06065	205
gene:ECOLIN_06070	765
gene:ECOLIN_06075	622
gene:ECOLIN_06080	1438
gene:ECOLIN_06085	2564
gene:ECOLIN_06090	1045
gene:ECOLIN_06095	902
gene:ECOLIN_06100	330
gene:ECOLIN_06105	535
gene:ECOLIN_06110	387
gene:ECOLIN_06115	1433
gene:ECOLIN_06120	1020
gene:ECOLIN_06125	7466
gene:ECOLIN_06130	448
gene:ECOLIN_06135	1595
gene:ECOLIN_06140	9128
gene:ECOLIN_06145	5569
gene:ECOLIN_06150	4944
gene:ECOLIN_06155	3323
gene:ECOLIN_06160	3818
gene:ECOLIN_06170	11262
gene:ECOLIN_06175	9826
gene:ECOLIN_06180	295
gene:ECOLIN_06190	724
gene:ECOLIN_06195	452
gene:ECOLIN_06200	958
gene:ECOLIN_06205	9634
gene:ECOLIN_06210	72
gene:ECOLIN_06215	570
gene:ECOLIN_06220	1043
gene:ECOLIN_06225	740
gene:ECOLIN_06230	1049
gene:ECOLIN_06235	360
gene:ECOLIN_06240	827
gene:ECOLIN_06245	759
gene:ECOLIN_06250	1943
gene:ECOLIN_06255	169
gene:ECOLIN_06260	348
gene:ECOLIN_06265	42
gene:ECOLIN_06270	71
gene:ECOLIN_06280	221
gene:ECOLIN_06285	1107
gene:ECOLIN_06290	391
gene:ECOLIN_06295	1005
gene:ECOLIN_06300	942
gene:ECOLIN_06305	890
gene:ECOLIN_06310	232
gene:ECOLIN_06315	67
gene:ECOLIN_06320	1131
gene:ECOLIN_06325	408
gene:ECOLIN_06330	335
gene:ECOLIN_06335	895
gene:ECOLIN_06340	1529
gene:ECOLIN_06345	2315
gene:ECOLIN_06350	32
gene:ECOLIN_06355	346
gene:ECOLIN_06360	24
gene:ECOLIN_06365	244
gene:ECOLIN_06370	3
gene:ECOLIN_06375	0
gene:ECOLIN_06380	2
gene:ECOLIN_06385	3
gene:ECOLIN_06390	2
gene:ECOLIN_06395	3
gene:ECOLIN_06400	42
gene:ECOLIN_06405	11
gene:ECOLIN_06415	17
gene:ECOLIN_06420	134
gene:ECOLIN_06425	72
gene:ECOLIN_06430	69
gene:ECOLIN_06435	117
gene:ECOLIN_06440	37
gene:ECOLIN_06445	1238
gene:ECOLIN_06450	974
gene:ECOLIN_06455	3590
gene:ECOLIN_06460	809
gene:ECOLIN_06465	1654
gene:ECOLIN_06470	346
gene:ECOLIN_06480	7057
gene:ECOLIN_06485	45
gene:ECOLIN_06490	18
gene:ECOLIN_06495	6
gene:ECOLIN_06500	0
gene:ECOLIN_06505	47
gene:ECOLIN_06510	28
gene:ECOLIN_06515	264
gene:ECOLIN_06520	1406
gene:ECOLIN_06530	11
gene:ECOLIN_06535	29
gene:ECOLIN_06540	24
gene:ECOLIN_06545	3
gene:ECOLIN_06550	6
gene:ECOLIN_06560	2
gene:ECOLIN_06565	6
gene:ECOLIN_06570	0
gene:ECOLIN_06575	9
gene:ECOLIN_06585	34
gene:ECOLIN_06590	2210
gene:ECOLIN_06595	3
gene:ECOLIN_06600	0
gene:ECOLIN_06605	3
gene:ECOLIN_06610	7
gene:ECOLIN_06615	19
gene:ECOLIN_06620	164
gene:ECOLIN_06630	5
gene:ECOLIN_06635	2
gene:ECOLIN_06640	1
gene:ECOLIN_06645	1
gene:ECOLIN_06650	2
gene:ECOLIN_06655	18
gene:ECOLIN_06660	1
gene:ECOLIN_06665	0
gene:ECOLIN_06675	2
gene:ECOLIN_06680	94
gene:ECOLIN_06685	11
gene:ECOLIN_06690	118
gene:ECOLIN_06695	143
gene:ECOLIN_06700	29
gene:ECOLIN_06705	163
gene:ECOLIN_06710	44
gene:ECOLIN_06715	32
gene:ECOLIN_06720	29
gene:ECOLIN_06725	13
gene:ECOLIN_06730	30
gene:ECOLIN_06735	19
gene:ECOLIN_06740	20
gene:ECOLIN_06745	115
gene:ECOLIN_06750	0
gene:ECOLIN_06755	32
gene:ECOLIN_06760	22
gene:ECOLIN_06765	35
gene:ECOLIN_06770	263
gene:ECOLIN_06775	176
gene:ECOLIN_06780	39
gene:ECOLIN_06785	260
gene:ECOLIN_06790	6416
gene:ECOLIN_06795	6533
gene:ECOLIN_06800	15917
gene:ECOLIN_06805	28452
gene:ECOLIN_06810	1319
gene:ECOLIN_06825	38
gene:ECOLIN_06830	332
gene:ECOLIN_06835	253
gene:ECOLIN_06840	4
gene:ECOLIN_06845	6
gene:ECOLIN_06850	6
gene:ECOLIN_06855	4
gene:ECOLIN_06860	48
gene:ECOLIN_06865	54
gene:ECOLIN_06870	0
gene:ECOLIN_06875	14
gene:ECOLIN_06880	24
gene:ECOLIN_06885	72
gene:ECOLIN_06890	58
gene:ECOLIN_06895	1
gene:ECOLIN_06900	976
gene:ECOLIN_06905	4189
gene:ECOLIN_06910	1638
gene:ECOLIN_06915	122
gene:ECOLIN_06920	621
gene:ECOLIN_06925	551
gene:ECOLIN_06930	1024
gene:ECOLIN_06935	291
gene:ECOLIN_06940	11
gene:ECOLIN_06945	67
gene:ECOLIN_06950	131
gene:ECOLIN_06955	510
gene:ECOLIN_06960	1658
gene:ECOLIN_06965	977
gene:ECOLIN_06970	549
gene:ECOLIN_06975	619
gene:ECOLIN_06980	571
gene:ECOLIN_06985	988
gene:ECOLIN_06990	331
gene:ECOLIN_06995	249
gene:ECOLIN_07000	328
gene:ECOLIN_07005	73
gene:ECOLIN_07010	4493
gene:ECOLIN_07015	882
gene:ECOLIN_07020	1259
gene:ECOLIN_07025	545
gene:ECOLIN_07030	355
gene:ECOLIN_07035	1835
gene:ECOLIN_07040	377
gene:ECOLIN_07050	263
gene:ECOLIN_07055	72
gene:ECOLIN_07060	98
gene:ECOLIN_07065	243
gene:ECOLIN_07070	1659
gene:ECOLIN_07075	407
gene:ECOLIN_07080	422
gene:ECOLIN_07085	730
gene:ECOLIN_07090	9967
gene:ECOLIN_07095	2297
gene:ECOLIN_07100	667
gene:ECOLIN_07105	2459
gene:ECOLIN_07110	1023
gene:ECOLIN_07115	516
gene:ECOLIN_07120	208
gene:ECOLIN_07125	997
gene:ECOLIN_07130	3513
gene:ECOLIN_07140	588
gene:ECOLIN_07145	431
gene:ECOLIN_07150	582
gene:ECOLIN_07155	629
gene:ECOLIN_07160	120
gene:ECOLIN_07165	466
gene:ECOLIN_07170	559
gene:ECOLIN_07175	76
gene:ECOLIN_07180	294
gene:ECOLIN_07185	119
gene:ECOLIN_07190	80
gene:ECOLIN_07195	135
gene:ECOLIN_07200	162
gene:ECOLIN_07205	160
gene:ECOLIN_07210	37
gene:ECOLIN_07215	117
gene:ECOLIN_07220	7
gene:ECOLIN_07225	80
gene:ECOLIN_07230	179
gene:ECOLIN_07235	56
gene:ECOLIN_07240	126
gene:ECOLIN_07245	2429
gene:ECOLIN_07250	573
gene:ECOLIN_07255	719
gene:ECOLIN_07260	654
gene:ECOLIN_07265	2138
gene:ECOLIN_07270	16033
gene:ECOLIN_07275	474
gene:ECOLIN_07285	120386
gene:ECOLIN_07290	404
gene:ECOLIN_07295	14676
gene:ECOLIN_07300	1478
gene:ECOLIN_07305	1182
gene:ECOLIN_07310	1906
gene:ECOLIN_07315	2166
gene:ECOLIN_07320	469
gene:ECOLIN_07325	1325
gene:ECOLIN_07330	1313
gene:ECOLIN_07335	3499
gene:ECOLIN_07340	4637
gene:ECOLIN_07345	354
gene:ECOLIN_07350	475
gene:ECOLIN_07355	475
gene:ECOLIN_07360	539
gene:ECOLIN_07365	118
gene:ECOLIN_07370	25
gene:ECOLIN_07375	1929
gene:ECOLIN_07380	2520
gene:ECOLIN_07385	1601
gene:ECOLIN_07390	2319
gene:ECOLIN_07395	3512
gene:ECOLIN_07400	620
gene:ECOLIN_07405	608
gene:ECOLIN_07410	432
gene:ECOLIN_07415	673
gene:ECOLIN_07420	529
gene:ECOLIN_07425	561
gene:ECOLIN_07430	945
gene:ECOLIN_07435	2
gene:ECOLIN_07440	103
gene:ECOLIN_07445	4165
gene:ECOLIN_07450	2090
gene:ECOLIN_07470	486
gene:ECOLIN_07475	821
gene:ECOLIN_07480	441
gene:ECOLIN_07485	575
gene:ECOLIN_07490	1033
gene:ECOLIN_07495	277
gene:ECOLIN_07500	71
gene:ECOLIN_07505	493
gene:ECOLIN_07510	2185
gene:ECOLIN_07520	326
gene:ECOLIN_07525	7835
gene:ECOLIN_07530	4381
gene:ECOLIN_07535	5323
gene:ECOLIN_07540	152
gene:ECOLIN_07545	57
gene:ECOLIN_07550	113
gene:ECOLIN_07555	87
gene:ECOLIN_07560	172
gene:ECOLIN_07565	348
gene:ECOLIN_07570	651
gene:ECOLIN_07575	306
gene:ECOLIN_07580	330
gene:ECOLIN_07585	964
gene:ECOLIN_07590	368
gene:ECOLIN_07595	426
gene:ECOLIN_07600	476
gene:ECOLIN_07605	76
gene:ECOLIN_07610	108
gene:ECOLIN_07615	54
gene:ECOLIN_07620	547
gene:ECOLIN_07625	8
gene:ECOLIN_07630	9
gene:ECOLIN_07635	5
gene:ECOLIN_07640	12
gene:ECOLIN_07645	8
gene:ECOLIN_07650	16
gene:ECOLIN_07655	9
gene:ECOLIN_07660	27
gene:ECOLIN_07665	4
gene:ECOLIN_07670	4
gene:ECOLIN_07675	17
gene:ECOLIN_07680	236
gene:ECOLIN_07685	331
gene:ECOLIN_07690	167
gene:ECOLIN_07695	1236
gene:ECOLIN_07700	7423
gene:ECOLIN_07705	410
gene:ECOLIN_07715	276
gene:ECOLIN_07720	319
gene:ECOLIN_07725	187
gene:ECOLIN_07730	785
gene:ECOLIN_07735	311
gene:ECOLIN_07740	549
gene:ECOLIN_07745	3017
gene:ECOLIN_07750	3369
gene:ECOLIN_07755	308
gene:ECOLIN_07760	19
gene:ECOLIN_07765	81
gene:ECOLIN_07770	4
gene:ECOLIN_07775	17
gene:ECOLIN_07780	194
gene:ECOLIN_07785	854
gene:ECOLIN_07790	258
gene:ECOLIN_07795	216
gene:ECOLIN_07800	153
gene:ECOLIN_07805	1
gene:ECOLIN_07815	43
gene:ECOLIN_07820	514
gene:ECOLIN_07825	69
gene:ECOLIN_07830	642
gene:ECOLIN_07835	197
gene:ECOLIN_07840	376
gene:ECOLIN_07845	796
gene:ECOLIN_07850	764
gene:ECOLIN_07855	32
gene:ECOLIN_07860	37
gene:ECOLIN_07875	95
gene:ECOLIN_07880	19
gene:ECOLIN_07885	2
gene:ECOLIN_07890	121
gene:ECOLIN_07895	82
gene:ECOLIN_07900	529
gene:ECOLIN_07905	1553
gene:ECOLIN_07910	263
gene:ECOLIN_07915	83
gene:ECOLIN_07920	574
gene:ECOLIN_07930	561
gene:ECOLIN_07940	116
gene:ECOLIN_07945	99
gene:ECOLIN_07950	97
gene:ECOLIN_07955	1851
gene:ECOLIN_07960	362
gene:ECOLIN_07965	238
gene:ECOLIN_07970	137
gene:ECOLIN_07975	160
gene:ECOLIN_07980	394
gene:ECOLIN_07985	657
gene:ECOLIN_07990	102
gene:ECOLIN_07995	123
gene:ECOLIN_08000	624
gene:ECOLIN_08010	13
gene:ECOLIN_08015	267
gene:ECOLIN_08020	94
gene:ECOLIN_08025	34
gene:ECOLIN_08030	51
gene:ECOLIN_08040	109
gene:ECOLIN_08045	80
gene:ECOLIN_08050	267
gene:ECOLIN_08055	370
gene:ECOLIN_08060	823
gene:ECOLIN_08065	39
gene:ECOLIN_08075	23741
gene:ECOLIN_08080	229
gene:ECOLIN_08090	0
gene:ECOLIN_08095	51
gene:ECOLIN_08110	316
gene:ECOLIN_08115	22
gene:ECOLIN_08120	13
gene:ECOLIN_08125	16
gene:ECOLIN_08130	4
gene:ECOLIN_08135	0
gene:ECOLIN_08145	16
gene:ECOLIN_08150	41
gene:ECOLIN_08155	260
gene:ECOLIN_08160	584
gene:ECOLIN_08165	91
gene:ECOLIN_08170	38
gene:ECOLIN_08175	163
gene:ECOLIN_08180	229
gene:ECOLIN_08185	35
gene:ECOLIN_08190	125
gene:ECOLIN_08195	111
gene:ECOLIN_08200	140
gene:ECOLIN_08205	43
gene:ECOLIN_08210	131
gene:ECOLIN_08215	142
gene:ECOLIN_08220	148
gene:ECOLIN_08225	1016
gene:ECOLIN_08230	3864
gene:ECOLIN_08235	769
gene:ECOLIN_08240	25
gene:ECOLIN_08245	590
gene:ECOLIN_08255	417
gene:ECOLIN_08260	307
gene:ECOLIN_08265	1036
gene:ECOLIN_08270	1820
gene:ECOLIN_08280	968
gene:ECOLIN_08285	1228
gene:ECOLIN_08290	468
gene:ECOLIN_08295	25
gene:ECOLIN_08300	80
gene:ECOLIN_08305	1
gene:ECOLIN_08310	0
gene:ECOLIN_08315	139
gene:ECOLIN_08320	24
gene:ECOLIN_08325	10
gene:ECOLIN_08330	16
gene:ECOLIN_08335	47
gene:ECOLIN_08340	16
gene:ECOLIN_08345	58
gene:ECOLIN_08355	66
gene:ECOLIN_08360	260
gene:ECOLIN_08365	128
gene:ECOLIN_08370	38
gene:ECOLIN_08375	149
gene:ECOLIN_08380	545
gene:ECOLIN_08385	118
gene:ECOLIN_08390	408
gene:ECOLIN_08395	102
gene:ECOLIN_08400	333
gene:ECOLIN_08405	156
gene:ECOLIN_08410	145
gene:ECOLIN_08415	693
gene:ECOLIN_08420	250
gene:ECOLIN_08425	78
gene:ECOLIN_08430	66
gene:ECOLIN_08435	29
gene:ECOLIN_08440	117
gene:ECOLIN_08445	6
gene:ECOLIN_08450	0
gene:ECOLIN_08455	4
gene:ECOLIN_08460	1
gene:ECOLIN_08465	41
gene:ECOLIN_08470	145
gene:ECOLIN_08475	275
gene:ECOLIN_08480	51
gene:ECOLIN_08485	45
gene:ECOLIN_08490	258
gene:ECOLIN_08500	905
gene:ECOLIN_08505	2262
gene:ECOLIN_08510	1088
gene:ECOLIN_08515	571
gene:ECOLIN_08520	333
gene:ECOLIN_08525	37
gene:ECOLIN_08530	110
gene:ECOLIN_08535	107
gene:ECOLIN_08540	79
gene:ECOLIN_08545	1329
gene:ECOLIN_08550	975
gene:ECOLIN_08555	372
gene:ECOLIN_08560	121
gene:ECOLIN_08565	204
gene:ECOLIN_08570	183
gene:ECOLIN_08575	21
gene:ECOLIN_08580	179
gene:ECOLIN_08585	377
gene:ECOLIN_08590	88
gene:ECOLIN_08595	1108
gene:ECOLIN_08600	982
gene:ECOLIN_08605	87
gene:ECOLIN_08610	1061
gene:ECOLIN_08615	35
gene:ECOLIN_08625	431
gene:ECOLIN_08630	33
gene:ECOLIN_08635	37
gene:ECOLIN_08640	112
gene:ECOLIN_08645	4670
gene:ECOLIN_08650	6711
gene:ECOLIN_08655	1776
gene:ECOLIN_08660	286
gene:ECOLIN_08665	330
gene:ECOLIN_08670	143
gene:ECOLIN_08675	956
gene:ECOLIN_08680	1249
gene:ECOLIN_08685	181
gene:ECOLIN_08690	226
gene:ECOLIN_08695	275
gene:ECOLIN_08700	1165
gene:ECOLIN_08705	3141
gene:ECOLIN_08710	28
gene:ECOLIN_08715	15
gene:ECOLIN_08720	51
gene:ECOLIN_08725	459
gene:ECOLIN_08730	327
gene:ECOLIN_08735	152
gene:ECOLIN_08740	218
gene:ECOLIN_08745	374
gene:ECOLIN_08750	333
gene:ECOLIN_08755	1151
gene:ECOLIN_08760	178
gene:ECOLIN_08765	482
gene:ECOLIN_08770	340
gene:ECOLIN_08775	272
gene:ECOLIN_08780	1066
gene:ECOLIN_08785	324
gene:ECOLIN_08790	219
gene:ECOLIN_08795	238
gene:ECOLIN_08800	223
gene:ECOLIN_08805	13
gene:ECOLIN_08810	3768
gene:ECOLIN_08815	1369
gene:ECOLIN_08820	993
gene:ECOLIN_08825	3524
gene:ECOLIN_08830	1310
gene:ECOLIN_08835	105
gene:ECOLIN_08840	734
gene:ECOLIN_08845	3357
gene:ECOLIN_08850	2828
gene:ECOLIN_08855	46
gene:ECOLIN_08860	68
gene:ECOLIN_08865	164
gene:ECOLIN_08870	248
gene:ECOLIN_08875	422
gene:ECOLIN_08880	31
gene:ECOLIN_08885	106
gene:ECOLIN_08890	854
gene:ECOLIN_08895	1061
gene:ECOLIN_08900	454
gene:ECOLIN_08905	2045
gene:ECOLIN_08910	574
gene:ECOLIN_08915	248
gene:ECOLIN_08920	128
gene:ECOLIN_08930	1778
gene:ECOLIN_08935	243
gene:ECOLIN_08940	105
gene:ECOLIN_08945	6411
gene:ECOLIN_08950	2183
gene:ECOLIN_08955	264
gene:ECOLIN_08960	20
gene:ECOLIN_08965	0
gene:ECOLIN_08970	0
gene:ECOLIN_08975	1
gene:ECOLIN_08980	3
gene:ECOLIN_08985	0
gene:ECOLIN_08990	0
gene:ECOLIN_08995	0
gene:ECOLIN_09000	0
gene:ECOLIN_09005	0
gene:ECOLIN_09010	10
gene:ECOLIN_09015	159
gene:ECOLIN_09020	249
gene:ECOLIN_09025	69
gene:ECOLIN_09030	30
gene:ECOLIN_09035	40
gene:ECOLIN_09040	30
gene:ECOLIN_09045	50
gene:ECOLIN_09050	16
gene:ECOLIN_09055	32
gene:ECOLIN_09060	13522
gene:ECOLIN_09065	33481
gene:ECOLIN_09070	590
gene:ECOLIN_09075	270
gene:ECOLIN_09080	987
gene:ECOLIN_09085	1067
gene:ECOLIN_09090	558
gene:ECOLIN_09095	806
gene:ECOLIN_09100	273
gene:ECOLIN_09105	1753
gene:ECOLIN_09110	847
gene:ECOLIN_09115	5769
gene:ECOLIN_09120	591
gene:ECOLIN_09125	26
gene:ECOLIN_09130	20
gene:ECOLIN_09135	16
gene:ECOLIN_09140	124
gene:ECOLIN_09145	892
gene:ECOLIN_09150	113
gene:ECOLIN_09155	125
gene:ECOLIN_09160	150
gene:ECOLIN_09170	46
gene:ECOLIN_09175	24
gene:ECOLIN_09180	42
gene:ECOLIN_09185	3
gene:ECOLIN_09190	74
gene:ECOLIN_09195	4261
gene:ECOLIN_09200	501
gene:ECOLIN_09205	2028
gene:ECOLIN_09210	403
gene:ECOLIN_09215	739
gene:ECOLIN_09220	632
gene:ECOLIN_09225	938
gene:ECOLIN_09230	413
gene:ECOLIN_09235	551
gene:ECOLIN_09240	423
gene:ECOLIN_09245	5752
gene:ECOLIN_09255	2529
gene:ECOLIN_09265	15223
gene:ECOLIN_09270	15362
gene:ECOLIN_09275	28565
gene:ECOLIN_09280	25454
gene:ECOLIN_09285	1
gene:ECOLIN_09295	306
gene:ECOLIN_09300	1148
gene:ECOLIN_09305	455
gene:ECOLIN_09310	931
gene:ECOLIN_09315	549
gene:ECOLIN_09320	646
gene:ECOLIN_09325	57
gene:ECOLIN_09330	3202
gene:ECOLIN_09335	234
gene:ECOLIN_09340	473
gene:ECOLIN_09345	255
gene:ECOLIN_09350	118
gene:ECOLIN_09355	90
gene:ECOLIN_09360	38
gene:ECOLIN_09365	49
gene:ECOLIN_09370	57
gene:ECOLIN_09375	652
gene:ECOLIN_09380	1673
gene:ECOLIN_09385	280
gene:ECOLIN_09390	55
gene:ECOLIN_09395	122
gene:ECOLIN_09400	57
gene:ECOLIN_09405	78
gene:ECOLIN_09410	23
gene:ECOLIN_09415	9
gene:ECOLIN_09420	26
gene:ECOLIN_09430	360
gene:ECOLIN_09435	423
gene:ECOLIN_09445	355
gene:ECOLIN_09450	270
gene:ECOLIN_09455	741
gene:ECOLIN_09460	452
gene:ECOLIN_09465	319
gene:ECOLIN_09470	1329
gene:ECOLIN_09475	132
gene:ECOLIN_09480	232
gene:ECOLIN_09485	104
gene:ECOLIN_09490	17890
gene:ECOLIN_09495	195
gene:ECOLIN_09500	14
gene:ECOLIN_09505	4
gene:ECOLIN_09510	1629
gene:ECOLIN_09515	1494
gene:ECOLIN_09520	748
gene:ECOLIN_09525	1666
gene:ECOLIN_09530	502
gene:ECOLIN_09535	318
gene:ECOLIN_09540	62
gene:ECOLIN_09545	126
gene:ECOLIN_09550	111
gene:ECOLIN_09555	33
gene:ECOLIN_09560	35
gene:ECOLIN_09565	16
gene:ECOLIN_09570	22
gene:ECOLIN_09575	50
gene:ECOLIN_09580	128
gene:ECOLIN_09585	394
gene:ECOLIN_09590	113095
gene:ECOLIN_09595	2373
gene:ECOLIN_09600	307
gene:ECOLIN_09605	1047
gene:ECOLIN_09610	1726
gene:ECOLIN_09615	536
gene:ECOLIN_09620	19
gene:ECOLIN_09625	311
gene:ECOLIN_09630	682
gene:ECOLIN_09640	168
gene:ECOLIN_09645	89
gene:ECOLIN_09650	244
gene:ECOLIN_09655	222
gene:ECOLIN_09660	77
gene:ECOLIN_09665	2695
gene:ECOLIN_09670	495
gene:ECOLIN_09675	8
gene:ECOLIN_09680	36
gene:ECOLIN_09685	553
gene:ECOLIN_09690	24
gene:ECOLIN_09695	793
gene:ECOLIN_09700	520
gene:ECOLIN_09705	591
gene:ECOLIN_09710	490
gene:ECOLIN_09715	567
gene:ECOLIN_09720	508
gene:ECOLIN_09725	268
gene:ECOLIN_09730	337
gene:ECOLIN_09735	294
gene:ECOLIN_09740	179
gene:ECOLIN_09745	430
gene:ECOLIN_09750	223
gene:ECOLIN_09755	748
gene:ECOLIN_09760	7999
gene:ECOLIN_09765	5751
gene:ECOLIN_09770	6878
gene:ECOLIN_09775	285
