Geneid	SRR11357512
gene:ECOLIN_04855	619
gene:ECOLIN_04860	403
gene:ECOLIN_04865	430
gene:ECOLIN_04870	700
gene:ECOLIN_04875	563
gene:ECOLIN_04880	657
gene:ECOLIN_04885	314
gene:ECOLIN_04890	263
gene:ECOLIN_04895	712
gene:ECOLIN_04900	609
gene:ECOLIN_04905	130339
gene:ECOLIN_04910	1159
gene:ECOLIN_04915	151
gene:ECOLIN_04920	336
gene:ECOLIN_04925	37
gene:ECOLIN_04930	1083
gene:ECOLIN_04935	736
gene:ECOLIN_04940	288
gene:ECOLIN_04945	861
gene:ECOLIN_04950	29614
gene:ECOLIN_04955	555
gene:ECOLIN_04960	256
gene:ECOLIN_04965	456
gene:ECOLIN_04970	531
gene:ECOLIN_04975	24
gene:ECOLIN_04980	303
gene:ECOLIN_04985	742
gene:ECOLIN_04990	210
gene:ECOLIN_04995	230
gene:ECOLIN_05000	120
gene:ECOLIN_05005	359
gene:ECOLIN_05010	441
gene:ECOLIN_05015	475
gene:ECOLIN_05020	537
gene:ECOLIN_05025	13
gene:ECOLIN_05030	598
gene:ECOLIN_05035	371
gene:ECOLIN_05040	187
gene:ECOLIN_05050	196
gene:ECOLIN_05055	246
gene:ECOLIN_05060	88
gene:ECOLIN_05065	149
gene:ECOLIN_05070	255
gene:ECOLIN_05075	1803
gene:ECOLIN_05080	6707
gene:ECOLIN_05090	8842
gene:ECOLIN_05095	15152
gene:ECOLIN_05100	15
gene:ECOLIN_05105	1
gene:ECOLIN_05110	0
gene:ECOLIN_05115	22
gene:ECOLIN_05120	44
gene:ECOLIN_05125	41
gene:ECOLIN_05130	38
gene:ECOLIN_05135	277
gene:ECOLIN_05140	103
gene:ECOLIN_05145	487
gene:ECOLIN_05150	25
gene:ECOLIN_05155	422
gene:ECOLIN_05165	1712
gene:ECOLIN_05170	1338
gene:ECOLIN_05180	200
gene:ECOLIN_05185	146
gene:ECOLIN_05190	193
gene:ECOLIN_05195	211
gene:ECOLIN_05200	218
gene:ECOLIN_05210	337
gene:ECOLIN_05215	74
gene:ECOLIN_05220	125
gene:ECOLIN_05225	35
gene:ECOLIN_05230	41
gene:ECOLIN_05235	41
gene:ECOLIN_05240	1034
gene:ECOLIN_05245	232
gene:ECOLIN_05255	23
gene:ECOLIN_05260	106
gene:ECOLIN_05265	49
gene:ECOLIN_05270	40
gene:ECOLIN_05275	1
gene:ECOLIN_05280	26
gene:ECOLIN_05285	86
gene:ECOLIN_05290	173
gene:ECOLIN_05295	42
gene:ECOLIN_05300	7
gene:ECOLIN_05305	21
gene:ECOLIN_05310	32
gene:ECOLIN_05315	122
gene:ECOLIN_05320	40
gene:ECOLIN_05325	11
gene:ECOLIN_05330	100
gene:ECOLIN_05335	56
gene:ECOLIN_05340	1226
gene:ECOLIN_05345	496
gene:ECOLIN_05350	153
gene:ECOLIN_05355	129
gene:ECOLIN_05360	233
gene:ECOLIN_05365	358
gene:ECOLIN_05370	1021
gene:ECOLIN_05375	1019
gene:ECOLIN_05380	271
gene:ECOLIN_05390	2
gene:ECOLIN_05405	15
gene:ECOLIN_05410	159
gene:ECOLIN_05415	72
gene:ECOLIN_05420	283
gene:ECOLIN_05425	144
gene:ECOLIN_05430	95
gene:ECOLIN_05435	736
gene:ECOLIN_05445	118
gene:ECOLIN_05455	48
gene:ECOLIN_05465	4673
gene:ECOLIN_05475	38
gene:ECOLIN_05480	42
gene:ECOLIN_05490	42
gene:ECOLIN_05500	300
gene:ECOLIN_05505	76
gene:ECOLIN_05510	237
gene:ECOLIN_05515	94
gene:ECOLIN_05520	1
gene:ECOLIN_05525	0
gene:ECOLIN_05530	2
gene:ECOLIN_05535	10
gene:ECOLIN_05540	35
gene:ECOLIN_05545	54
gene:ECOLIN_05550	100
gene:ECOLIN_05555	576
gene:ECOLIN_05560	67
gene:ECOLIN_05565	78
gene:ECOLIN_05570	488
gene:ECOLIN_05575	482
gene:ECOLIN_05580	180
gene:ECOLIN_05585	554
gene:ECOLIN_05590	798
gene:ECOLIN_05595	637
gene:ECOLIN_05600	1656
gene:ECOLIN_05605	6136
gene:ECOLIN_05610	1115
gene:ECOLIN_05615	879
gene:ECOLIN_05620	3810
gene:ECOLIN_05625	6156
gene:ECOLIN_05630	127
gene:ECOLIN_05635	66
gene:ECOLIN_05640	561
gene:ECOLIN_05650	57
gene:ECOLIN_05655	421
gene:ECOLIN_05660	440
gene:ECOLIN_05670	1409
gene:ECOLIN_05675	375
gene:ECOLIN_05680	239
gene:ECOLIN_05685	89
gene:ECOLIN_05690	619
gene:ECOLIN_05695	68
gene:ECOLIN_05700	124
gene:ECOLIN_05705	40
gene:ECOLIN_05710	13
gene:ECOLIN_05715	305
gene:ECOLIN_05720	115
gene:ECOLIN_05725	0
gene:ECOLIN_05735	9
gene:ECOLIN_05745	0
gene:ECOLIN_05750	5
gene:ECOLIN_05755	21
gene:ECOLIN_05760	4
gene:ECOLIN_05765	2
gene:ECOLIN_05770	9
gene:ECOLIN_05775	16
gene:ECOLIN_05780	197
gene:ECOLIN_05790	28
gene:ECOLIN_05795	0
gene:ECOLIN_05800	0
gene:ECOLIN_05805	0
gene:ECOLIN_05810	15
gene:ECOLIN_05815	0
gene:ECOLIN_05820	129
gene:ECOLIN_05825	151
gene:ECOLIN_05835	1
gene:ECOLIN_05845	28
gene:ECOLIN_05850	8
gene:ECOLIN_05855	3
gene:ECOLIN_05860	1
gene:ECOLIN_05870	13
gene:ECOLIN_05875	251
gene:ECOLIN_05880	250
gene:ECOLIN_05885	341
gene:ECOLIN_05890	167
gene:ECOLIN_05895	48
gene:ECOLIN_05900	93
gene:ECOLIN_05905	434
gene:ECOLIN_05910	60
gene:ECOLIN_05915	272
gene:ECOLIN_05920	43
gene:ECOLIN_05925	77
gene:ECOLIN_05930	361
gene:ECOLIN_05935	500
gene:ECOLIN_05940	404
gene:ECOLIN_05945	2918
gene:ECOLIN_05950	1448
gene:ECOLIN_05955	235
gene:ECOLIN_05960	726
gene:ECOLIN_05965	547
gene:ECOLIN_05970	274
gene:ECOLIN_05975	322
gene:ECOLIN_05980	106
gene:ECOLIN_05985	11
gene:ECOLIN_06000	1979
gene:ECOLIN_06005	59939
gene:ECOLIN_06010	201
gene:ECOLIN_06015	155
gene:ECOLIN_06020	504
gene:ECOLIN_06025	520
gene:ECOLIN_06030	2294
gene:ECOLIN_06035	735
gene:ECOLIN_06040	689
gene:ECOLIN_06050	303
gene:ECOLIN_06055	131
gene:ECOLIN_06060	135
gene:ECOLIN_06065	51
gene:ECOLIN_06070	6
gene:ECOLIN_06075	4
gene:ECOLIN_06080	17
gene:ECOLIN_06085	214
gene:ECOLIN_06090	74
gene:ECOLIN_06095	50
gene:ECOLIN_06100	38
gene:ECOLIN_06105	76
gene:ECOLIN_06110	94
gene:ECOLIN_06115	341
gene:ECOLIN_06120	519
gene:ECOLIN_06125	2959
gene:ECOLIN_06130	254
gene:ECOLIN_06135	914
gene:ECOLIN_06140	811
gene:ECOLIN_06145	758
gene:ECOLIN_06150	391
gene:ECOLIN_06155	532
gene:ECOLIN_06160	626
gene:ECOLIN_06170	5672
gene:ECOLIN_06175	1990
gene:ECOLIN_06180	138
gene:ECOLIN_06190	302
gene:ECOLIN_06195	244
gene:ECOLIN_06200	2182
gene:ECOLIN_06205	1633
gene:ECOLIN_06210	8
gene:ECOLIN_06215	124
gene:ECOLIN_06220	565
gene:ECOLIN_06225	297
gene:ECOLIN_06230	532
gene:ECOLIN_06235	239
gene:ECOLIN_06240	843
gene:ECOLIN_06245	1427
gene:ECOLIN_06250	1629
gene:ECOLIN_06255	406
gene:ECOLIN_06260	1029
gene:ECOLIN_06265	3745
gene:ECOLIN_06270	620
gene:ECOLIN_06280	498
gene:ECOLIN_06285	65
gene:ECOLIN_06290	15
gene:ECOLIN_06295	244
gene:ECOLIN_06300	273
gene:ECOLIN_06305	223
gene:ECOLIN_06310	199
gene:ECOLIN_06315	49
gene:ECOLIN_06320	269
gene:ECOLIN_06325	97
gene:ECOLIN_06330	93
gene:ECOLIN_06335	296
gene:ECOLIN_06340	1566
gene:ECOLIN_06345	2502
gene:ECOLIN_06350	4
gene:ECOLIN_06355	4510
gene:ECOLIN_06360	38
gene:ECOLIN_06365	183
gene:ECOLIN_06370	5
gene:ECOLIN_06375	10
gene:ECOLIN_06380	6
gene:ECOLIN_06385	4
gene:ECOLIN_06390	7
gene:ECOLIN_06395	1
gene:ECOLIN_06400	54
gene:ECOLIN_06405	44
gene:ECOLIN_06415	21
gene:ECOLIN_06420	150
gene:ECOLIN_06425	89
gene:ECOLIN_06430	109
gene:ECOLIN_06435	82
gene:ECOLIN_06440	113
gene:ECOLIN_06445	2243
gene:ECOLIN_06450	3934
gene:ECOLIN_06455	194
gene:ECOLIN_06460	89
gene:ECOLIN_06465	278
gene:ECOLIN_06470	98
gene:ECOLIN_06480	2146
gene:ECOLIN_06485	83
gene:ECOLIN_06490	23
gene:ECOLIN_06495	5
gene:ECOLIN_06500	0
gene:ECOLIN_06505	178
gene:ECOLIN_06510	98
gene:ECOLIN_06515	679
gene:ECOLIN_06520	2327
gene:ECOLIN_06530	53
gene:ECOLIN_06535	44
gene:ECOLIN_06540	81
gene:ECOLIN_06545	59
gene:ECOLIN_06550	32
gene:ECOLIN_06560	9
gene:ECOLIN_06565	23
gene:ECOLIN_06570	7
gene:ECOLIN_06575	24
gene:ECOLIN_06585	160
gene:ECOLIN_06590	1504
gene:ECOLIN_06595	4
gene:ECOLIN_06600	1
gene:ECOLIN_06605	2
gene:ECOLIN_06610	0
gene:ECOLIN_06615	10
gene:ECOLIN_06620	144
gene:ECOLIN_06630	4
gene:ECOLIN_06635	2
gene:ECOLIN_06640	0
gene:ECOLIN_06645	0
gene:ECOLIN_06650	1
gene:ECOLIN_06655	38
gene:ECOLIN_06660	3
gene:ECOLIN_06665	4
gene:ECOLIN_06675	2
gene:ECOLIN_06680	124
gene:ECOLIN_06685	11
gene:ECOLIN_06690	142
gene:ECOLIN_06695	197
gene:ECOLIN_06700	65
gene:ECOLIN_06705	254
gene:ECOLIN_06710	60
gene:ECOLIN_06715	40
gene:ECOLIN_06720	57
gene:ECOLIN_06725	30
gene:ECOLIN_06730	31
gene:ECOLIN_06735	37
gene:ECOLIN_06740	34
gene:ECOLIN_06745	252
gene:ECOLIN_06750	7
gene:ECOLIN_06755	31
gene:ECOLIN_06760	21
gene:ECOLIN_06765	25
gene:ECOLIN_06770	429
gene:ECOLIN_06775	222
gene:ECOLIN_06780	84
gene:ECOLIN_06785	292
gene:ECOLIN_06790	3371
gene:ECOLIN_06795	2618
gene:ECOLIN_06800	4966
gene:ECOLIN_06805	12197
gene:ECOLIN_06810	56
gene:ECOLIN_06825	29
gene:ECOLIN_06830	1912
gene:ECOLIN_06835	507
gene:ECOLIN_06840	157
gene:ECOLIN_06845	42
gene:ECOLIN_06850	7
gene:ECOLIN_06855	4
gene:ECOLIN_06860	274
gene:ECOLIN_06865	161
gene:ECOLIN_06870	8
gene:ECOLIN_06875	55
gene:ECOLIN_06880	60
gene:ECOLIN_06885	169
gene:ECOLIN_06890	14
gene:ECOLIN_06895	17
gene:ECOLIN_06900	127
gene:ECOLIN_06905	351
gene:ECOLIN_06910	425
gene:ECOLIN_06915	123
gene:ECOLIN_06920	635
gene:ECOLIN_06925	194
gene:ECOLIN_06930	249
gene:ECOLIN_06935	321
gene:ECOLIN_06940	21
gene:ECOLIN_06945	155
gene:ECOLIN_06950	389
gene:ECOLIN_06955	159
gene:ECOLIN_06960	240
gene:ECOLIN_06965	357
gene:ECOLIN_06970	4965
gene:ECOLIN_06975	1477
gene:ECOLIN_06980	679
gene:ECOLIN_06985	643
gene:ECOLIN_06990	294
gene:ECOLIN_06995	162
gene:ECOLIN_07000	133
gene:ECOLIN_07005	835
gene:ECOLIN_07010	474
gene:ECOLIN_07015	64
gene:ECOLIN_07020	54
gene:ECOLIN_07025	69
gene:ECOLIN_07030	65
gene:ECOLIN_07035	490
gene:ECOLIN_07040	1049
gene:ECOLIN_07050	664
gene:ECOLIN_07055	51
gene:ECOLIN_07060	88
gene:ECOLIN_07065	142
gene:ECOLIN_07070	941
gene:ECOLIN_07075	100
gene:ECOLIN_07080	4813
gene:ECOLIN_07085	875
gene:ECOLIN_07090	521
gene:ECOLIN_07095	517
gene:ECOLIN_07100	310
gene:ECOLIN_07105	1485
gene:ECOLIN_07110	306
gene:ECOLIN_07115	95
gene:ECOLIN_07120	166
gene:ECOLIN_07125	1357
gene:ECOLIN_07130	1908
gene:ECOLIN_07140	342
gene:ECOLIN_07145	1119
gene:ECOLIN_07150	1893
gene:ECOLIN_07155	568
gene:ECOLIN_07160	181
gene:ECOLIN_07165	314
gene:ECOLIN_07170	527
gene:ECOLIN_07175	178
gene:ECOLIN_07180	558
gene:ECOLIN_07185	292
gene:ECOLIN_07190	119
gene:ECOLIN_07195	153
gene:ECOLIN_07200	121
gene:ECOLIN_07205	218
gene:ECOLIN_07210	22
gene:ECOLIN_07215	207
gene:ECOLIN_07220	246
gene:ECOLIN_07225	251
gene:ECOLIN_07230	360
gene:ECOLIN_07235	25
gene:ECOLIN_07240	42
gene:ECOLIN_07245	621
gene:ECOLIN_07250	260
gene:ECOLIN_07255	930
gene:ECOLIN_07260	1479
gene:ECOLIN_07265	1365
gene:ECOLIN_07270	21641
gene:ECOLIN_07275	106
gene:ECOLIN_07285	22640
gene:ECOLIN_07290	229
gene:ECOLIN_07295	1133
gene:ECOLIN_07300	393
gene:ECOLIN_07305	162
gene:ECOLIN_07310	305
gene:ECOLIN_07315	412
gene:ECOLIN_07320	373
gene:ECOLIN_07325	742
gene:ECOLIN_07330	912
gene:ECOLIN_07335	318
gene:ECOLIN_07340	879
gene:ECOLIN_07345	180
gene:ECOLIN_07350	724
gene:ECOLIN_07355	648
gene:ECOLIN_07360	156
gene:ECOLIN_07365	222
gene:ECOLIN_07370	29
gene:ECOLIN_07375	201
gene:ECOLIN_07380	243
gene:ECOLIN_07385	140
gene:ECOLIN_07390	102
gene:ECOLIN_07395	196
gene:ECOLIN_07400	580
gene:ECOLIN_07405	877
gene:ECOLIN_07410	678
gene:ECOLIN_07415	320
gene:ECOLIN_07420	335
gene:ECOLIN_07425	1054
gene:ECOLIN_07430	1469
gene:ECOLIN_07435	13
gene:ECOLIN_07440	104
gene:ECOLIN_07445	1656
gene:ECOLIN_07450	834
gene:ECOLIN_07470	1116
gene:ECOLIN_07475	956
gene:ECOLIN_07480	1063
gene:ECOLIN_07485	6432
gene:ECOLIN_07490	7144
gene:ECOLIN_07495	184
gene:ECOLIN_07500	47
gene:ECOLIN_07505	3450
gene:ECOLIN_07510	410
gene:ECOLIN_07520	1248
gene:ECOLIN_07525	844
gene:ECOLIN_07530	211
gene:ECOLIN_07535	1722
gene:ECOLIN_07540	178
gene:ECOLIN_07545	50
gene:ECOLIN_07550	213
gene:ECOLIN_07555	125
gene:ECOLIN_07560	285
gene:ECOLIN_07565	375
gene:ECOLIN_07570	633
gene:ECOLIN_07575	332
gene:ECOLIN_07580	584
gene:ECOLIN_07585	1094
gene:ECOLIN_07590	118
gene:ECOLIN_07595	1517
gene:ECOLIN_07600	637
gene:ECOLIN_07605	109
gene:ECOLIN_07610	174
gene:ECOLIN_07615	94
gene:ECOLIN_07620	173
gene:ECOLIN_07625	4
gene:ECOLIN_07630	22
gene:ECOLIN_07635	30
gene:ECOLIN_07640	23
gene:ECOLIN_07645	8
gene:ECOLIN_07650	26
gene:ECOLIN_07655	19
gene:ECOLIN_07660	78
gene:ECOLIN_07665	8
gene:ECOLIN_07670	22
gene:ECOLIN_07675	40
gene:ECOLIN_07680	96
gene:ECOLIN_07685	5530
gene:ECOLIN_07690	1825
gene:ECOLIN_07695	1675
gene:ECOLIN_07700	2130
gene:ECOLIN_07705	404
gene:ECOLIN_07715	468
gene:ECOLIN_07720	316
gene:ECOLIN_07725	251
gene:ECOLIN_07730	588
gene:ECOLIN_07735	616
gene:ECOLIN_07740	1199
gene:ECOLIN_07745	6217
gene:ECOLIN_07750	4277
gene:ECOLIN_07755	317
gene:ECOLIN_07760	11
gene:ECOLIN_07765	141
gene:ECOLIN_07770	10
gene:ECOLIN_07775	52
gene:ECOLIN_07780	582
gene:ECOLIN_07785	2754
gene:ECOLIN_07790	734
gene:ECOLIN_07795	78
gene:ECOLIN_07800	77
gene:ECOLIN_07805	2
gene:ECOLIN_07815	95
gene:ECOLIN_07820	3860
gene:ECOLIN_07825	205
gene:ECOLIN_07830	1309
gene:ECOLIN_07835	421
gene:ECOLIN_07840	942
gene:ECOLIN_07845	7861
gene:ECOLIN_07850	2536
gene:ECOLIN_07855	28
gene:ECOLIN_07860	47
gene:ECOLIN_07875	89
gene:ECOLIN_07880	40
gene:ECOLIN_07885	11
gene:ECOLIN_07890	109
gene:ECOLIN_07895	130
gene:ECOLIN_07900	568
gene:ECOLIN_07905	1232
gene:ECOLIN_07910	193
gene:ECOLIN_07915	235
gene:ECOLIN_07920	3796
gene:ECOLIN_07930	217
gene:ECOLIN_07940	154
gene:ECOLIN_07945	190
gene:ECOLIN_07950	217
gene:ECOLIN_07955	365
gene:ECOLIN_07960	221
gene:ECOLIN_07965	280
gene:ECOLIN_07970	491
gene:ECOLIN_07975	297
gene:ECOLIN_07980	228
gene:ECOLIN_07985	628
gene:ECOLIN_07990	272
gene:ECOLIN_07995	120
gene:ECOLIN_08000	217
gene:ECOLIN_08010	22
gene:ECOLIN_08015	214
gene:ECOLIN_08020	121
gene:ECOLIN_08025	39
gene:ECOLIN_08030	152
gene:ECOLIN_08040	268
gene:ECOLIN_08045	144
gene:ECOLIN_08050	700
gene:ECOLIN_08055	252
gene:ECOLIN_08060	469
gene:ECOLIN_08065	44
gene:ECOLIN_08075	3732
gene:ECOLIN_08080	237
gene:ECOLIN_08090	7
gene:ECOLIN_08095	65
gene:ECOLIN_08110	341
gene:ECOLIN_08115	45
gene:ECOLIN_08120	34
gene:ECOLIN_08125	17
gene:ECOLIN_08130	5
gene:ECOLIN_08135	2
gene:ECOLIN_08145	11
gene:ECOLIN_08150	109
gene:ECOLIN_08155	481
gene:ECOLIN_08160	292
gene:ECOLIN_08165	178
gene:ECOLIN_08170	98
gene:ECOLIN_08175	265
gene:ECOLIN_08180	452
gene:ECOLIN_08185	122
gene:ECOLIN_08190	104
gene:ECOLIN_08195	28
gene:ECOLIN_08200	48
gene:ECOLIN_08205	36
gene:ECOLIN_08210	162
gene:ECOLIN_08215	538
gene:ECOLIN_08220	203
gene:ECOLIN_08225	1418
gene:ECOLIN_08230	4377
gene:ECOLIN_08235	3143
gene:ECOLIN_08240	31
gene:ECOLIN_08245	785
gene:ECOLIN_08255	681
gene:ECOLIN_08260	230
gene:ECOLIN_08265	28611
gene:ECOLIN_08270	61121
gene:ECOLIN_08280	761
gene:ECOLIN_08285	326
gene:ECOLIN_08290	101
gene:ECOLIN_08295	49
gene:ECOLIN_08300	173
gene:ECOLIN_08305	23
gene:ECOLIN_08310	0
gene:ECOLIN_08315	441
gene:ECOLIN_08320	30
gene:ECOLIN_08325	22
gene:ECOLIN_08330	46
gene:ECOLIN_08335	210
gene:ECOLIN_08340	99
gene:ECOLIN_08345	15
gene:ECOLIN_08355	132
gene:ECOLIN_08360	290
gene:ECOLIN_08365	260
gene:ECOLIN_08370	67
gene:ECOLIN_08375	279
gene:ECOLIN_08380	243
gene:ECOLIN_08385	365
gene:ECOLIN_08390	855
gene:ECOLIN_08395	55
gene:ECOLIN_08400	59
gene:ECOLIN_08405	153
gene:ECOLIN_08410	226
gene:ECOLIN_08415	2140
gene:ECOLIN_08420	244
gene:ECOLIN_08425	68
gene:ECOLIN_08430	215
gene:ECOLIN_08435	92
gene:ECOLIN_08440	294
gene:ECOLIN_08445	19
gene:ECOLIN_08450	2
gene:ECOLIN_08455	5
gene:ECOLIN_08460	16
gene:ECOLIN_08465	43
gene:ECOLIN_08470	124
gene:ECOLIN_08475	102
gene:ECOLIN_08480	1521
gene:ECOLIN_08485	62
gene:ECOLIN_08490	205
gene:ECOLIN_08500	370
gene:ECOLIN_08505	1887
gene:ECOLIN_08510	709
gene:ECOLIN_08515	1421
gene:ECOLIN_08520	456
gene:ECOLIN_08525	106
gene:ECOLIN_08530	62
gene:ECOLIN_08535	108
gene:ECOLIN_08540	57
gene:ECOLIN_08545	2454
gene:ECOLIN_08550	1510
gene:ECOLIN_08555	461
gene:ECOLIN_08560	378
gene:ECOLIN_08565	254
gene:ECOLIN_08570	291
gene:ECOLIN_08575	55
gene:ECOLIN_08580	304
gene:ECOLIN_08585	145
gene:ECOLIN_08590	110
gene:ECOLIN_08595	676
gene:ECOLIN_08600	2950
gene:ECOLIN_08605	63
gene:ECOLIN_08610	229
gene:ECOLIN_08615	377
gene:ECOLIN_08625	1273
gene:ECOLIN_08630	67
gene:ECOLIN_08635	19
gene:ECOLIN_08640	97
gene:ECOLIN_08645	1069
gene:ECOLIN_08650	1404
gene:ECOLIN_08655	321
gene:ECOLIN_08660	194
gene:ECOLIN_08665	206
gene:ECOLIN_08670	119
gene:ECOLIN_08675	373
gene:ECOLIN_08680	273
gene:ECOLIN_08685	88
gene:ECOLIN_08690	228
gene:ECOLIN_08695	511
gene:ECOLIN_08700	145
gene:ECOLIN_08705	2635
gene:ECOLIN_08710	193
gene:ECOLIN_08715	50
gene:ECOLIN_08720	102
gene:ECOLIN_08725	1149
gene:ECOLIN_08730	969
gene:ECOLIN_08735	385
gene:ECOLIN_08740	272
gene:ECOLIN_08745	271
gene:ECOLIN_08750	356
gene:ECOLIN_08755	379
gene:ECOLIN_08760	380
gene:ECOLIN_08765	554
gene:ECOLIN_08770	61
gene:ECOLIN_08775	64
gene:ECOLIN_08780	220
gene:ECOLIN_08785	41
gene:ECOLIN_08790	49
gene:ECOLIN_08795	96
gene:ECOLIN_08800	249
gene:ECOLIN_08805	52
gene:ECOLIN_08810	937
gene:ECOLIN_08815	2891
gene:ECOLIN_08820	412
gene:ECOLIN_08825	701
gene:ECOLIN_08830	722
gene:ECOLIN_08835	69
gene:ECOLIN_08840	238
gene:ECOLIN_08845	4839
gene:ECOLIN_08850	3064
gene:ECOLIN_08855	146
gene:ECOLIN_08860	88
gene:ECOLIN_08865	371
gene:ECOLIN_08870	867
gene:ECOLIN_08875	585
gene:ECOLIN_08880	96
gene:ECOLIN_08885	318
gene:ECOLIN_08890	482
gene:ECOLIN_08895	220
gene:ECOLIN_08900	126
gene:ECOLIN_08905	2486
gene:ECOLIN_08910	195
gene:ECOLIN_08915	946
gene:ECOLIN_08920	119
gene:ECOLIN_08930	178
gene:ECOLIN_08935	207
gene:ECOLIN_08940	136
gene:ECOLIN_08945	9842
gene:ECOLIN_08950	1011
gene:ECOLIN_08955	432
gene:ECOLIN_08960	33
gene:ECOLIN_08965	0
gene:ECOLIN_08970	0
gene:ECOLIN_08975	0
gene:ECOLIN_08980	3
gene:ECOLIN_08985	0
gene:ECOLIN_08990	0
gene:ECOLIN_08995	0
gene:ECOLIN_09000	5
gene:ECOLIN_09005	0
gene:ECOLIN_09010	20
gene:ECOLIN_09015	591
gene:ECOLIN_09020	498
gene:ECOLIN_09025	105
gene:ECOLIN_09030	60
gene:ECOLIN_09035	37
gene:ECOLIN_09040	70
gene:ECOLIN_09045	127
gene:ECOLIN_09050	1
gene:ECOLIN_09055	139
gene:ECOLIN_09060	2524
gene:ECOLIN_09065	184968
gene:ECOLIN_09070	5052
gene:ECOLIN_09075	400
gene:ECOLIN_09080	1563
gene:ECOLIN_09085	1654
gene:ECOLIN_09090	842
gene:ECOLIN_09095	1927
gene:ECOLIN_09100	887
gene:ECOLIN_09105	2150
gene:ECOLIN_09110	289
gene:ECOLIN_09115	924
gene:ECOLIN_09120	426
gene:ECOLIN_09125	26
gene:ECOLIN_09130	66
gene:ECOLIN_09135	33
gene:ECOLIN_09140	61
gene:ECOLIN_09145	157
gene:ECOLIN_09150	73
gene:ECOLIN_09155	99
gene:ECOLIN_09160	162
gene:ECOLIN_09170	80
gene:ECOLIN_09175	36
gene:ECOLIN_09180	172
gene:ECOLIN_09185	16
gene:ECOLIN_09190	193
gene:ECOLIN_09195	2325
gene:ECOLIN_09200	237
gene:ECOLIN_09205	318
gene:ECOLIN_09210	707
gene:ECOLIN_09215	755
gene:ECOLIN_09220	337
gene:ECOLIN_09225	977
gene:ECOLIN_09230	143
gene:ECOLIN_09235	238
gene:ECOLIN_09240	201
gene:ECOLIN_09245	10314
gene:ECOLIN_09255	383
gene:ECOLIN_09265	11764
gene:ECOLIN_09270	9504
gene:ECOLIN_09275	18916
gene:ECOLIN_09280	20591
gene:ECOLIN_09285	1
gene:ECOLIN_09295	117
gene:ECOLIN_09300	1544
gene:ECOLIN_09305	271
gene:ECOLIN_09310	692
gene:ECOLIN_09315	599
gene:ECOLIN_09320	317
gene:ECOLIN_09325	116
gene:ECOLIN_09330	821
gene:ECOLIN_09335	166
gene:ECOLIN_09340	552
gene:ECOLIN_09345	294
gene:ECOLIN_09350	164
gene:ECOLIN_09355	236
gene:ECOLIN_09360	110
gene:ECOLIN_09365	110
gene:ECOLIN_09370	168
gene:ECOLIN_09375	3434
gene:ECOLIN_09380	113
gene:ECOLIN_09385	729
gene:ECOLIN_09390	92
gene:ECOLIN_09395	147
gene:ECOLIN_09400	483
gene:ECOLIN_09405	1004
gene:ECOLIN_09410	1039
gene:ECOLIN_09415	808
gene:ECOLIN_09420	2224
gene:ECOLIN_09430	116
gene:ECOLIN_09435	253
gene:ECOLIN_09445	125
gene:ECOLIN_09450	58
gene:ECOLIN_09455	140
gene:ECOLIN_09460	159
gene:ECOLIN_09465	89
gene:ECOLIN_09470	271
gene:ECOLIN_09475	129
gene:ECOLIN_09480	86
gene:ECOLIN_09485	115
gene:ECOLIN_09490	1202
gene:ECOLIN_09495	103
gene:ECOLIN_09500	42
gene:ECOLIN_09505	0
gene:ECOLIN_09510	495
gene:ECOLIN_09515	990
gene:ECOLIN_09520	618
gene:ECOLIN_09525	504
gene:ECOLIN_09530	137
gene:ECOLIN_09535	132
gene:ECOLIN_09540	107
gene:ECOLIN_09545	412
gene:ECOLIN_09550	70
gene:ECOLIN_09555	42
gene:ECOLIN_09560	46
gene:ECOLIN_09565	38
gene:ECOLIN_09570	45
gene:ECOLIN_09575	71
gene:ECOLIN_09580	190
gene:ECOLIN_09585	514
gene:ECOLIN_09590	42321
gene:ECOLIN_09595	610
gene:ECOLIN_09600	160
gene:ECOLIN_09605	179
gene:ECOLIN_09610	9114
gene:ECOLIN_09615	3378
gene:ECOLIN_09620	133
gene:ECOLIN_09625	543
gene:ECOLIN_09630	349
gene:ECOLIN_09640	130
gene:ECOLIN_09645	115
gene:ECOLIN_09650	207
gene:ECOLIN_09655	751
gene:ECOLIN_09660	94
gene:ECOLIN_09665	736
gene:ECOLIN_09670	6156
gene:ECOLIN_09675	122
gene:ECOLIN_09680	451
gene:ECOLIN_09685	165
gene:ECOLIN_09690	39
gene:ECOLIN_09695	319
gene:ECOLIN_09700	331
gene:ECOLIN_09705	580
gene:ECOLIN_09710	21
gene:ECOLIN_09715	68
gene:ECOLIN_09720	307
gene:ECOLIN_09725	490
gene:ECOLIN_09730	336
gene:ECOLIN_09735	165
gene:ECOLIN_09740	115
gene:ECOLIN_09745	1341
gene:ECOLIN_09750	263
gene:ECOLIN_09755	190
gene:ECOLIN_09760	1008
gene:ECOLIN_09765	675
gene:ECOLIN_09770	606
gene:ECOLIN_09775	26
gene:ECOLIN_09780	41
gene:ECOLIN_09785	79
gene:ECOLIN_09790	5772
gene:ECOLIN_09795	701
gene:ECOLIN_09800	166
gene:ECOLIN_09805	110
gene:ECOLIN_09810	1434
gene:ECOLIN_09815	125
gene:ECOLIN_09820	14321
