Geneid	SRR11357513
gene:ECOLIN_04855	589
gene:ECOLIN_04860	379
gene:ECOLIN_04865	369
gene:ECOLIN_04870	565
gene:ECOLIN_04875	483
gene:ECOLIN_04880	624
gene:ECOLIN_04885	380
gene:ECOLIN_04890	235
gene:ECOLIN_04895	620
gene:ECOLIN_04900	602
gene:ECOLIN_04905	130515
gene:ECOLIN_04910	1036
gene:ECOLIN_04915	195
gene:ECOLIN_04920	306
gene:ECOLIN_04925	29
gene:ECOLIN_04930	1039
gene:ECOLIN_04935	597
gene:ECOLIN_04940	289
gene:ECOLIN_04945	878
gene:ECOLIN_04950	24359
gene:ECOLIN_04955	442
gene:ECOLIN_04960	265
gene:ECOLIN_04965	383
gene:ECOLIN_04970	439
gene:ECOLIN_04975	8
gene:ECOLIN_04980	259
gene:ECOLIN_04985	642
gene:ECOLIN_04990	254
gene:ECOLIN_04995	214
gene:ECOLIN_05000	116
gene:ECOLIN_05005	344
gene:ECOLIN_05010	379
gene:ECOLIN_05015	397
gene:ECOLIN_05020	439
gene:ECOLIN_05025	24
gene:ECOLIN_05030	537
gene:ECOLIN_05035	243
gene:ECOLIN_05040	125
gene:ECOLIN_05050	168
gene:ECOLIN_05055	219
gene:ECOLIN_05060	93
gene:ECOLIN_05065	105
gene:ECOLIN_05070	189
gene:ECOLIN_05075	1756
gene:ECOLIN_05080	6016
gene:ECOLIN_05090	7793
gene:ECOLIN_05095	14713
gene:ECOLIN_05100	10
gene:ECOLIN_05105	0
gene:ECOLIN_05110	2
gene:ECOLIN_05115	19
gene:ECOLIN_05120	35
gene:ECOLIN_05125	31
gene:ECOLIN_05130	53
gene:ECOLIN_05135	261
gene:ECOLIN_05140	122
gene:ECOLIN_05145	417
gene:ECOLIN_05150	21
gene:ECOLIN_05155	299
gene:ECOLIN_05165	1581
gene:ECOLIN_05170	1231
gene:ECOLIN_05180	151
gene:ECOLIN_05185	133
gene:ECOLIN_05190	174
gene:ECOLIN_05195	204
gene:ECOLIN_05200	199
gene:ECOLIN_05210	345
gene:ECOLIN_05215	132
gene:ECOLIN_05220	138
gene:ECOLIN_05225	56
gene:ECOLIN_05230	29
gene:ECOLIN_05235	43
gene:ECOLIN_05240	995
gene:ECOLIN_05245	186
gene:ECOLIN_05255	28
gene:ECOLIN_05260	64
gene:ECOLIN_05265	65
gene:ECOLIN_05270	21
gene:ECOLIN_05275	10
gene:ECOLIN_05280	37
gene:ECOLIN_05285	96
gene:ECOLIN_05290	141
gene:ECOLIN_05295	10
gene:ECOLIN_05300	9
gene:ECOLIN_05305	30
gene:ECOLIN_05310	34
gene:ECOLIN_05315	87
gene:ECOLIN_05320	41
gene:ECOLIN_05325	13
gene:ECOLIN_05330	91
gene:ECOLIN_05335	73
gene:ECOLIN_05340	1145
gene:ECOLIN_05345	538
gene:ECOLIN_05350	123
gene:ECOLIN_05355	140
gene:ECOLIN_05360	207
gene:ECOLIN_05365	361
gene:ECOLIN_05370	1027
gene:ECOLIN_05375	1194
gene:ECOLIN_05380	193
gene:ECOLIN_05390	8
gene:ECOLIN_05405	29
gene:ECOLIN_05410	188
gene:ECOLIN_05415	85
gene:ECOLIN_05420	223
gene:ECOLIN_05425	140
gene:ECOLIN_05430	104
gene:ECOLIN_05435	821
gene:ECOLIN_05445	110
gene:ECOLIN_05455	47
gene:ECOLIN_05465	4339
gene:ECOLIN_05475	34
gene:ECOLIN_05480	39
gene:ECOLIN_05490	39
gene:ECOLIN_05500	283
gene:ECOLIN_05505	71
gene:ECOLIN_05510	217
gene:ECOLIN_05515	81
gene:ECOLIN_05520	3
gene:ECOLIN_05525	0
gene:ECOLIN_05530	0
gene:ECOLIN_05535	7
gene:ECOLIN_05540	44
gene:ECOLIN_05545	37
gene:ECOLIN_05550	68
gene:ECOLIN_05555	463
gene:ECOLIN_05560	34
gene:ECOLIN_05565	69
gene:ECOLIN_05570	417
gene:ECOLIN_05575	349
gene:ECOLIN_05580	164
gene:ECOLIN_05585	511
gene:ECOLIN_05590	781
gene:ECOLIN_05595	630
gene:ECOLIN_05600	1822
gene:ECOLIN_05605	5953
gene:ECOLIN_05610	883
gene:ECOLIN_05615	769
gene:ECOLIN_05620	3280
gene:ECOLIN_05625	5885
gene:ECOLIN_05630	91
gene:ECOLIN_05635	47
gene:ECOLIN_05640	443
gene:ECOLIN_05650	54
gene:ECOLIN_05655	369
gene:ECOLIN_05660	406
gene:ECOLIN_05670	1267
gene:ECOLIN_05675	335
gene:ECOLIN_05680	225
gene:ECOLIN_05685	88
gene:ECOLIN_05690	619
gene:ECOLIN_05695	79
gene:ECOLIN_05700	112
gene:ECOLIN_05705	63
gene:ECOLIN_05710	15
gene:ECOLIN_05715	257
gene:ECOLIN_05720	95
gene:ECOLIN_05725	0
gene:ECOLIN_05735	2
gene:ECOLIN_05745	0
gene:ECOLIN_05750	6
gene:ECOLIN_05755	16
gene:ECOLIN_05760	0
gene:ECOLIN_05765	4
gene:ECOLIN_05770	6
gene:ECOLIN_05775	16
gene:ECOLIN_05780	181
gene:ECOLIN_05790	22
gene:ECOLIN_05795	2
gene:ECOLIN_05800	0
gene:ECOLIN_05805	3
gene:ECOLIN_05810	9
gene:ECOLIN_05815	0
gene:ECOLIN_05820	79
gene:ECOLIN_05825	85
gene:ECOLIN_05835	2
gene:ECOLIN_05845	18
gene:ECOLIN_05850	2
gene:ECOLIN_05855	12
gene:ECOLIN_05860	0
gene:ECOLIN_05870	6
gene:ECOLIN_05875	232
gene:ECOLIN_05880	248
gene:ECOLIN_05885	306
gene:ECOLIN_05890	188
gene:ECOLIN_05895	53
gene:ECOLIN_05900	80
gene:ECOLIN_05905	391
gene:ECOLIN_05910	58
gene:ECOLIN_05915	223
gene:ECOLIN_05920	25
gene:ECOLIN_05925	69
gene:ECOLIN_05930	301
gene:ECOLIN_05935	455
gene:ECOLIN_05940	340
gene:ECOLIN_05945	2790
gene:ECOLIN_05950	1459
gene:ECOLIN_05955	225
gene:ECOLIN_05960	726
gene:ECOLIN_05965	384
gene:ECOLIN_05970	254
gene:ECOLIN_05975	273
gene:ECOLIN_05980	116
gene:ECOLIN_05985	26
gene:ECOLIN_06000	1731
gene:ECOLIN_06005	52653
gene:ECOLIN_06010	156
gene:ECOLIN_06015	173
gene:ECOLIN_06020	430
gene:ECOLIN_06025	477
gene:ECOLIN_06030	1978
gene:ECOLIN_06035	753
gene:ECOLIN_06040	692
gene:ECOLIN_06050	293
gene:ECOLIN_06055	68
gene:ECOLIN_06060	152
gene:ECOLIN_06065	45
gene:ECOLIN_06070	4
gene:ECOLIN_06075	5
gene:ECOLIN_06080	20
gene:ECOLIN_06085	145
gene:ECOLIN_06090	73
gene:ECOLIN_06095	60
gene:ECOLIN_06100	32
gene:ECOLIN_06105	78
gene:ECOLIN_06110	43
gene:ECOLIN_06115	292
gene:ECOLIN_06120	472
gene:ECOLIN_06125	2501
gene:ECOLIN_06130	266
gene:ECOLIN_06135	835
gene:ECOLIN_06140	855
gene:ECOLIN_06145	723
gene:ECOLIN_06150	329
gene:ECOLIN_06155	442
gene:ECOLIN_06160	610
gene:ECOLIN_06170	5334
gene:ECOLIN_06175	1707
gene:ECOLIN_06180	159
gene:ECOLIN_06190	282
gene:ECOLIN_06195	259
gene:ECOLIN_06200	1805
gene:ECOLIN_06205	1305
gene:ECOLIN_06210	9
gene:ECOLIN_06215	163
gene:ECOLIN_06220	569
gene:ECOLIN_06225	296
gene:ECOLIN_06230	448
gene:ECOLIN_06235	278
gene:ECOLIN_06240	886
gene:ECOLIN_06245	1309
gene:ECOLIN_06250	1509
gene:ECOLIN_06255	386
gene:ECOLIN_06260	941
gene:ECOLIN_06265	3831
gene:ECOLIN_06270	609
gene:ECOLIN_06280	457
gene:ECOLIN_06285	58
gene:ECOLIN_06290	18
gene:ECOLIN_06295	255
gene:ECOLIN_06300	296
gene:ECOLIN_06305	191
gene:ECOLIN_06310	189
gene:ECOLIN_06315	29
gene:ECOLIN_06320	223
gene:ECOLIN_06325	100
gene:ECOLIN_06330	74
gene:ECOLIN_06335	241
gene:ECOLIN_06340	1683
gene:ECOLIN_06345	2448
gene:ECOLIN_06350	8
gene:ECOLIN_06355	3648
gene:ECOLIN_06360	40
gene:ECOLIN_06365	168
gene:ECOLIN_06370	15
gene:ECOLIN_06375	8
gene:ECOLIN_06380	2
gene:ECOLIN_06385	8
gene:ECOLIN_06390	1
gene:ECOLIN_06395	2
gene:ECOLIN_06400	44
gene:ECOLIN_06405	35
gene:ECOLIN_06415	19
gene:ECOLIN_06420	149
gene:ECOLIN_06425	43
gene:ECOLIN_06430	89
gene:ECOLIN_06435	91
gene:ECOLIN_06440	120
gene:ECOLIN_06445	2157
gene:ECOLIN_06450	3907
gene:ECOLIN_06455	166
gene:ECOLIN_06460	132
gene:ECOLIN_06465	218
gene:ECOLIN_06470	93
gene:ECOLIN_06480	2136
gene:ECOLIN_06485	108
gene:ECOLIN_06490	14
gene:ECOLIN_06495	7
gene:ECOLIN_06500	0
gene:ECOLIN_06505	171
gene:ECOLIN_06510	105
gene:ECOLIN_06515	648
gene:ECOLIN_06520	2460
gene:ECOLIN_06530	46
gene:ECOLIN_06535	38
gene:ECOLIN_06540	91
gene:ECOLIN_06545	45
gene:ECOLIN_06550	32
gene:ECOLIN_06560	14
gene:ECOLIN_06565	15
gene:ECOLIN_06570	10
gene:ECOLIN_06575	25
gene:ECOLIN_06585	213
gene:ECOLIN_06590	1412
gene:ECOLIN_06595	1
gene:ECOLIN_06600	1
gene:ECOLIN_06605	0
gene:ECOLIN_06610	2
gene:ECOLIN_06615	21
gene:ECOLIN_06620	138
gene:ECOLIN_06630	2
gene:ECOLIN_06635	1
gene:ECOLIN_06640	0
gene:ECOLIN_06645	0
gene:ECOLIN_06650	4
gene:ECOLIN_06655	28
gene:ECOLIN_06660	1
gene:ECOLIN_06665	1
gene:ECOLIN_06675	0
gene:ECOLIN_06680	116
gene:ECOLIN_06685	5
gene:ECOLIN_06690	142
gene:ECOLIN_06695	218
gene:ECOLIN_06700	70
gene:ECOLIN_06705	159
gene:ECOLIN_06710	58
gene:ECOLIN_06715	37
gene:ECOLIN_06720	51
gene:ECOLIN_06725	20
gene:ECOLIN_06730	49
gene:ECOLIN_06735	35
gene:ECOLIN_06740	28
gene:ECOLIN_06745	205
gene:ECOLIN_06750	5
gene:ECOLIN_06755	16
gene:ECOLIN_06760	18
gene:ECOLIN_06765	16
gene:ECOLIN_06770	427
gene:ECOLIN_06775	197
gene:ECOLIN_06780	92
gene:ECOLIN_06785	209
gene:ECOLIN_06790	3039
gene:ECOLIN_06795	2458
gene:ECOLIN_06800	5009
gene:ECOLIN_06805	12276
gene:ECOLIN_06810	84
gene:ECOLIN_06825	33
gene:ECOLIN_06830	1669
gene:ECOLIN_06835	548
gene:ECOLIN_06840	147
gene:ECOLIN_06845	62
gene:ECOLIN_06850	12
gene:ECOLIN_06855	5
gene:ECOLIN_06860	198
gene:ECOLIN_06865	124
gene:ECOLIN_06870	12
gene:ECOLIN_06875	41
gene:ECOLIN_06880	37
gene:ECOLIN_06885	156
gene:ECOLIN_06890	17
gene:ECOLIN_06895	15
gene:ECOLIN_06900	77
gene:ECOLIN_06905	335
gene:ECOLIN_06910	367
gene:ECOLIN_06915	139
gene:ECOLIN_06920	573
gene:ECOLIN_06925	165
gene:ECOLIN_06930	272
gene:ECOLIN_06935	280
gene:ECOLIN_06940	30
gene:ECOLIN_06945	149
gene:ECOLIN_06950	315
gene:ECOLIN_06955	105
gene:ECOLIN_06960	225
gene:ECOLIN_06965	350
gene:ECOLIN_06970	4487
gene:ECOLIN_06975	1402
gene:ECOLIN_06980	649
gene:ECOLIN_06985	568
gene:ECOLIN_06990	322
gene:ECOLIN_06995	129
gene:ECOLIN_07000	110
gene:ECOLIN_07005	866
gene:ECOLIN_07010	518
gene:ECOLIN_07015	64
gene:ECOLIN_07020	60
gene:ECOLIN_07025	65
gene:ECOLIN_07030	70
gene:ECOLIN_07035	413
gene:ECOLIN_07040	855
gene:ECOLIN_07050	607
gene:ECOLIN_07055	52
gene:ECOLIN_07060	93
gene:ECOLIN_07065	114
gene:ECOLIN_07070	962
gene:ECOLIN_07075	103
gene:ECOLIN_07080	4602
gene:ECOLIN_07085	803
gene:ECOLIN_07090	408
gene:ECOLIN_07095	390
gene:ECOLIN_07100	235
gene:ECOLIN_07105	1319
gene:ECOLIN_07110	251
gene:ECOLIN_07115	121
gene:ECOLIN_07120	147
gene:ECOLIN_07125	1326
gene:ECOLIN_07130	1940
gene:ECOLIN_07140	261
gene:ECOLIN_07145	1271
gene:ECOLIN_07150	1881
gene:ECOLIN_07155	427
gene:ECOLIN_07160	164
gene:ECOLIN_07165	279
gene:ECOLIN_07170	483
gene:ECOLIN_07175	132
gene:ECOLIN_07180	481
gene:ECOLIN_07185	284
gene:ECOLIN_07190	117
gene:ECOLIN_07195	175
gene:ECOLIN_07200	105
gene:ECOLIN_07205	161
gene:ECOLIN_07210	26
gene:ECOLIN_07215	153
gene:ECOLIN_07220	192
gene:ECOLIN_07225	228
gene:ECOLIN_07230	364
gene:ECOLIN_07235	16
gene:ECOLIN_07240	35
gene:ECOLIN_07245	571
gene:ECOLIN_07250	233
gene:ECOLIN_07255	839
gene:ECOLIN_07260	1491
gene:ECOLIN_07265	1302
gene:ECOLIN_07270	19699
gene:ECOLIN_07275	118
gene:ECOLIN_07285	22029
gene:ECOLIN_07290	300
gene:ECOLIN_07295	1029
gene:ECOLIN_07300	431
gene:ECOLIN_07305	193
gene:ECOLIN_07310	317
gene:ECOLIN_07315	377
gene:ECOLIN_07320	318
gene:ECOLIN_07325	579
gene:ECOLIN_07330	881
gene:ECOLIN_07335	268
gene:ECOLIN_07340	887
gene:ECOLIN_07345	177
gene:ECOLIN_07350	805
gene:ECOLIN_07355	614
gene:ECOLIN_07360	119
gene:ECOLIN_07365	190
gene:ECOLIN_07370	22
gene:ECOLIN_07375	150
gene:ECOLIN_07380	246
gene:ECOLIN_07385	150
gene:ECOLIN_07390	93
gene:ECOLIN_07395	199
gene:ECOLIN_07400	510
gene:ECOLIN_07405	734
gene:ECOLIN_07410	639
gene:ECOLIN_07415	377
gene:ECOLIN_07420	335
gene:ECOLIN_07425	1059
gene:ECOLIN_07430	1293
gene:ECOLIN_07435	13
gene:ECOLIN_07440	101
gene:ECOLIN_07445	1684
gene:ECOLIN_07450	855
gene:ECOLIN_07470	1142
gene:ECOLIN_07475	809
gene:ECOLIN_07480	861
gene:ECOLIN_07485	6324
gene:ECOLIN_07490	6107
gene:ECOLIN_07495	166
gene:ECOLIN_07500	62
gene:ECOLIN_07505	3746
gene:ECOLIN_07510	448
gene:ECOLIN_07520	1255
gene:ECOLIN_07525	843
gene:ECOLIN_07530	180
gene:ECOLIN_07535	1697
gene:ECOLIN_07540	168
gene:ECOLIN_07545	54
gene:ECOLIN_07550	255
gene:ECOLIN_07555	86
gene:ECOLIN_07560	237
gene:ECOLIN_07565	280
gene:ECOLIN_07570	581
gene:ECOLIN_07575	272
gene:ECOLIN_07580	569
gene:ECOLIN_07585	989
gene:ECOLIN_07590	129
gene:ECOLIN_07595	1480
gene:ECOLIN_07600	500
gene:ECOLIN_07605	119
gene:ECOLIN_07610	174
gene:ECOLIN_07615	84
gene:ECOLIN_07620	173
gene:ECOLIN_07625	2
gene:ECOLIN_07630	22
gene:ECOLIN_07635	17
gene:ECOLIN_07640	15
gene:ECOLIN_07645	14
gene:ECOLIN_07650	20
gene:ECOLIN_07655	15
gene:ECOLIN_07660	115
gene:ECOLIN_07665	6
gene:ECOLIN_07670	21
gene:ECOLIN_07675	45
gene:ECOLIN_07680	110
gene:ECOLIN_07685	4699
gene:ECOLIN_07690	1769
gene:ECOLIN_07695	1378
gene:ECOLIN_07700	2088
gene:ECOLIN_07705	415
gene:ECOLIN_07715	360
gene:ECOLIN_07720	322
gene:ECOLIN_07725	243
gene:ECOLIN_07730	625
gene:ECOLIN_07735	713
gene:ECOLIN_07740	1039
gene:ECOLIN_07745	5641
gene:ECOLIN_07750	3598
gene:ECOLIN_07755	290
gene:ECOLIN_07760	13
gene:ECOLIN_07765	100
gene:ECOLIN_07770	6
gene:ECOLIN_07775	36
gene:ECOLIN_07780	483
gene:ECOLIN_07785	2593
gene:ECOLIN_07790	692
gene:ECOLIN_07795	78
gene:ECOLIN_07800	44
gene:ECOLIN_07805	0
gene:ECOLIN_07815	84
gene:ECOLIN_07820	3687
gene:ECOLIN_07825	176
gene:ECOLIN_07830	1230
gene:ECOLIN_07835	367
gene:ECOLIN_07840	791
gene:ECOLIN_07845	5873
gene:ECOLIN_07850	2292
gene:ECOLIN_07855	28
gene:ECOLIN_07860	40
gene:ECOLIN_07875	59
gene:ECOLIN_07880	43
gene:ECOLIN_07885	13
gene:ECOLIN_07890	103
gene:ECOLIN_07895	115
gene:ECOLIN_07900	565
gene:ECOLIN_07905	1239
gene:ECOLIN_07910	214
gene:ECOLIN_07915	195
gene:ECOLIN_07920	3796
gene:ECOLIN_07930	212
gene:ECOLIN_07940	131
gene:ECOLIN_07945	124
gene:ECOLIN_07950	204
gene:ECOLIN_07955	313
gene:ECOLIN_07960	178
gene:ECOLIN_07965	256
gene:ECOLIN_07970	396
gene:ECOLIN_07975	323
gene:ECOLIN_07980	242
gene:ECOLIN_07985	691
gene:ECOLIN_07990	216
gene:ECOLIN_07995	108
gene:ECOLIN_08000	179
gene:ECOLIN_08010	17
gene:ECOLIN_08015	155
gene:ECOLIN_08020	136
gene:ECOLIN_08025	58
gene:ECOLIN_08030	155
gene:ECOLIN_08040	236
gene:ECOLIN_08045	127
gene:ECOLIN_08050	551
gene:ECOLIN_08055	259
gene:ECOLIN_08060	450
gene:ECOLIN_08065	41
gene:ECOLIN_08075	3525
gene:ECOLIN_08080	194
gene:ECOLIN_08090	12
gene:ECOLIN_08095	74
gene:ECOLIN_08110	284
gene:ECOLIN_08115	50
gene:ECOLIN_08120	13
gene:ECOLIN_08125	17
gene:ECOLIN_08130	23
gene:ECOLIN_08135	4
gene:ECOLIN_08145	6
gene:ECOLIN_08150	102
gene:ECOLIN_08155	463
gene:ECOLIN_08160	240
gene:ECOLIN_08165	147
gene:ECOLIN_08170	91
gene:ECOLIN_08175	242
gene:ECOLIN_08180	356
gene:ECOLIN_08185	168
gene:ECOLIN_08190	120
gene:ECOLIN_08195	15
gene:ECOLIN_08200	22
gene:ECOLIN_08205	31
gene:ECOLIN_08210	152
gene:ECOLIN_08215	519
gene:ECOLIN_08220	188
gene:ECOLIN_08225	1378
gene:ECOLIN_08230	4110
gene:ECOLIN_08235	2323
gene:ECOLIN_08240	26
gene:ECOLIN_08245	830
gene:ECOLIN_08255	666
gene:ECOLIN_08260	248
gene:ECOLIN_08265	30700
gene:ECOLIN_08270	61014
gene:ECOLIN_08280	621
gene:ECOLIN_08285	347
gene:ECOLIN_08290	75
gene:ECOLIN_08295	26
gene:ECOLIN_08300	179
gene:ECOLIN_08305	7
gene:ECOLIN_08310	0
gene:ECOLIN_08315	368
gene:ECOLIN_08320	35
gene:ECOLIN_08325	10
gene:ECOLIN_08330	41
gene:ECOLIN_08335	222
gene:ECOLIN_08340	83
gene:ECOLIN_08345	17
gene:ECOLIN_08355	110
gene:ECOLIN_08360	273
gene:ECOLIN_08365	211
gene:ECOLIN_08370	75
gene:ECOLIN_08375	339
gene:ECOLIN_08380	195
gene:ECOLIN_08385	402
gene:ECOLIN_08390	651
gene:ECOLIN_08395	42
gene:ECOLIN_08400	60
gene:ECOLIN_08405	140
gene:ECOLIN_08410	208
gene:ECOLIN_08415	1838
gene:ECOLIN_08420	285
gene:ECOLIN_08425	80
gene:ECOLIN_08430	214
gene:ECOLIN_08435	92
gene:ECOLIN_08440	277
gene:ECOLIN_08445	13
gene:ECOLIN_08450	5
gene:ECOLIN_08455	17
gene:ECOLIN_08460	12
gene:ECOLIN_08465	24
gene:ECOLIN_08470	88
gene:ECOLIN_08475	93
gene:ECOLIN_08480	883
gene:ECOLIN_08485	58
gene:ECOLIN_08490	191
gene:ECOLIN_08500	360
gene:ECOLIN_08505	1734
gene:ECOLIN_08510	630
gene:ECOLIN_08515	1167
gene:ECOLIN_08520	404
gene:ECOLIN_08525	96
gene:ECOLIN_08530	72
gene:ECOLIN_08535	86
gene:ECOLIN_08540	55
gene:ECOLIN_08545	2390
gene:ECOLIN_08550	1513
gene:ECOLIN_08555	421
gene:ECOLIN_08560	325
gene:ECOLIN_08565	234
gene:ECOLIN_08570	261
gene:ECOLIN_08575	52
gene:ECOLIN_08580	242
gene:ECOLIN_08585	135
gene:ECOLIN_08590	133
gene:ECOLIN_08595	641
gene:ECOLIN_08600	2771
gene:ECOLIN_08605	41
gene:ECOLIN_08610	226
gene:ECOLIN_08615	302
gene:ECOLIN_08625	1175
gene:ECOLIN_08630	55
gene:ECOLIN_08635	20
gene:ECOLIN_08640	95
gene:ECOLIN_08645	1011
gene:ECOLIN_08650	1395
gene:ECOLIN_08655	284
gene:ECOLIN_08660	155
gene:ECOLIN_08665	195
gene:ECOLIN_08670	117
gene:ECOLIN_08675	283
gene:ECOLIN_08680	275
gene:ECOLIN_08685	117
gene:ECOLIN_08690	235
gene:ECOLIN_08695	459
gene:ECOLIN_08700	180
gene:ECOLIN_08705	2570
gene:ECOLIN_08710	175
gene:ECOLIN_08715	50
gene:ECOLIN_08720	68
gene:ECOLIN_08725	1088
gene:ECOLIN_08730	1099
gene:ECOLIN_08735	342
gene:ECOLIN_08740	257
gene:ECOLIN_08745	209
gene:ECOLIN_08750	235
gene:ECOLIN_08755	395
gene:ECOLIN_08760	475
gene:ECOLIN_08765	494
gene:ECOLIN_08770	63
gene:ECOLIN_08775	59
gene:ECOLIN_08780	194
gene:ECOLIN_08785	74
gene:ECOLIN_08790	67
gene:ECOLIN_08795	62
gene:ECOLIN_08800	263
gene:ECOLIN_08805	69
gene:ECOLIN_08810	943
gene:ECOLIN_08815	2896
gene:ECOLIN_08820	319
gene:ECOLIN_08825	687
gene:ECOLIN_08830	718
gene:ECOLIN_08835	63
gene:ECOLIN_08840	242
gene:ECOLIN_08845	4406
gene:ECOLIN_08850	2861
gene:ECOLIN_08855	143
gene:ECOLIN_08860	57
gene:ECOLIN_08865	308
gene:ECOLIN_08870	886
gene:ECOLIN_08875	587
gene:ECOLIN_08880	69
gene:ECOLIN_08885	322
gene:ECOLIN_08890	471
gene:ECOLIN_08895	236
gene:ECOLIN_08900	102
gene:ECOLIN_08905	2258
gene:ECOLIN_08910	161
gene:ECOLIN_08915	827
gene:ECOLIN_08920	109
gene:ECOLIN_08930	171
gene:ECOLIN_08935	217
gene:ECOLIN_08940	148
gene:ECOLIN_08945	10651
gene:ECOLIN_08950	948
gene:ECOLIN_08955	362
gene:ECOLIN_08960	68
gene:ECOLIN_08965	1
gene:ECOLIN_08970	0
gene:ECOLIN_08975	4
gene:ECOLIN_08980	4
gene:ECOLIN_08985	0
gene:ECOLIN_08990	0
gene:ECOLIN_08995	1
gene:ECOLIN_09000	3
gene:ECOLIN_09005	0
gene:ECOLIN_09010	4
gene:ECOLIN_09015	502
gene:ECOLIN_09020	561
gene:ECOLIN_09025	81
gene:ECOLIN_09030	53
gene:ECOLIN_09035	56
gene:ECOLIN_09040	78
gene:ECOLIN_09045	158
gene:ECOLIN_09050	11
gene:ECOLIN_09055	129
gene:ECOLIN_09060	2706
gene:ECOLIN_09065	127470
gene:ECOLIN_09070	5140
gene:ECOLIN_09075	433
gene:ECOLIN_09080	1542
gene:ECOLIN_09085	1598
gene:ECOLIN_09090	847
gene:ECOLIN_09095	1888
gene:ECOLIN_09100	781
gene:ECOLIN_09105	1941
gene:ECOLIN_09110	262
gene:ECOLIN_09115	820
gene:ECOLIN_09120	385
gene:ECOLIN_09125	25
gene:ECOLIN_09130	63
gene:ECOLIN_09135	31
gene:ECOLIN_09140	42
gene:ECOLIN_09145	161
gene:ECOLIN_09150	75
gene:ECOLIN_09155	74
gene:ECOLIN_09160	170
gene:ECOLIN_09170	82
gene:ECOLIN_09175	38
gene:ECOLIN_09180	129
gene:ECOLIN_09185	10
gene:ECOLIN_09190	174
gene:ECOLIN_09195	2173
gene:ECOLIN_09200	245
gene:ECOLIN_09205	281
gene:ECOLIN_09210	608
gene:ECOLIN_09215	699
gene:ECOLIN_09220	278
gene:ECOLIN_09225	1012
gene:ECOLIN_09230	137
gene:ECOLIN_09235	146
gene:ECOLIN_09240	225
gene:ECOLIN_09245	8866
gene:ECOLIN_09255	340
gene:ECOLIN_09265	12919
gene:ECOLIN_09270	10644
gene:ECOLIN_09275	18095
gene:ECOLIN_09280	20651
gene:ECOLIN_09285	9
gene:ECOLIN_09295	111
gene:ECOLIN_09300	1402
gene:ECOLIN_09305	304
gene:ECOLIN_09310	696
gene:ECOLIN_09315	580
gene:ECOLIN_09320	284
gene:ECOLIN_09325	126
gene:ECOLIN_09330	727
gene:ECOLIN_09335	166
gene:ECOLIN_09340	474
gene:ECOLIN_09345	256
gene:ECOLIN_09350	154
gene:ECOLIN_09355	210
gene:ECOLIN_09360	81
gene:ECOLIN_09365	103
gene:ECOLIN_09370	133
gene:ECOLIN_09375	3014
gene:ECOLIN_09380	88
gene:ECOLIN_09385	638
gene:ECOLIN_09390	64
gene:ECOLIN_09395	164
gene:ECOLIN_09400	436
gene:ECOLIN_09405	877
gene:ECOLIN_09410	1008
gene:ECOLIN_09415	877
gene:ECOLIN_09420	2268
gene:ECOLIN_09430	158
gene:ECOLIN_09435	295
gene:ECOLIN_09445	106
gene:ECOLIN_09450	55
gene:ECOLIN_09455	148
gene:ECOLIN_09460	130
gene:ECOLIN_09465	81
gene:ECOLIN_09470	181
gene:ECOLIN_09475	156
gene:ECOLIN_09480	53
gene:ECOLIN_09485	116
gene:ECOLIN_09490	1337
gene:ECOLIN_09495	122
gene:ECOLIN_09500	41
gene:ECOLIN_09505	2
gene:ECOLIN_09510	425
gene:ECOLIN_09515	1034
gene:ECOLIN_09520	629
gene:ECOLIN_09525	428
gene:ECOLIN_09530	108
gene:ECOLIN_09535	114
gene:ECOLIN_09540	106
gene:ECOLIN_09545	363
gene:ECOLIN_09550	84
gene:ECOLIN_09555	31
gene:ECOLIN_09560	47
gene:ECOLIN_09565	41
gene:ECOLIN_09570	49
gene:ECOLIN_09575	57
gene:ECOLIN_09580	230
gene:ECOLIN_09585	557
gene:ECOLIN_09590	41746
gene:ECOLIN_09595	694
gene:ECOLIN_09600	103
gene:ECOLIN_09605	192
gene:ECOLIN_09610	9535
gene:ECOLIN_09615	3471
gene:ECOLIN_09620	113
gene:ECOLIN_09625	543
gene:ECOLIN_09630	296
gene:ECOLIN_09640	142
gene:ECOLIN_09645	100
gene:ECOLIN_09650	177
gene:ECOLIN_09655	616
gene:ECOLIN_09660	90
gene:ECOLIN_09665	641
gene:ECOLIN_09670	5533
gene:ECOLIN_09675	147
gene:ECOLIN_09680	436
gene:ECOLIN_09685	137
gene:ECOLIN_09690	19
gene:ECOLIN_09695	262
gene:ECOLIN_09700	328
gene:ECOLIN_09705	472
gene:ECOLIN_09710	12
gene:ECOLIN_09715	51
gene:ECOLIN_09720	265
gene:ECOLIN_09725	585
gene:ECOLIN_09730	295
gene:ECOLIN_09735	121
gene:ECOLIN_09740	109
gene:ECOLIN_09745	1345
gene:ECOLIN_09750	272
gene:ECOLIN_09755	198
gene:ECOLIN_09760	943
gene:ECOLIN_09765	712
gene:ECOLIN_09770	604
gene:ECOLIN_09775	16
gene:ECOLIN_09780	28
gene:ECOLIN_09785	51
gene:ECOLIN_09790	5488
gene:ECOLIN_09795	629
gene:ECOLIN_09800	199
gene:ECOLIN_09805	110
gene:ECOLIN_09810	1395
gene:ECOLIN_09815	101
gene:ECOLIN_09820	13648
